% Model:              c4扩张收缩.mph
% Version:            COMSOL 5.4.0.225
% Date:               Apr 25 2021, 16:28
% Dimension:          2
% Nodes:              8
% Expressions:        51
% Description:        电场，z 分量
% Length unit:        m
% X                       Y                        ewfd.Ez (V/m) @ lambda=2, k1=-0.5, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=-0.48, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.46, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.44, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.42, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.4, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=-0.38, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.36, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.34, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.32, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.3, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=-0.28, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.26, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.24, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.22, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.2, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=-0.18, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.16, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.14, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.12, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.1, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=-0.08, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.06, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.04, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=-0.02, k2=0.5        ewfd.Ez (V/m) @ lambda=2, k1=0, k2=0.5            ewfd.Ez (V/m) @ lambda=2, k1=0.02, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.04, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.06, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.08, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.1, k2=0.5          ewfd.Ez (V/m) @ lambda=2, k1=0.12, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.14, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.16, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.18, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.2, k2=0.5          ewfd.Ez (V/m) @ lambda=2, k1=0.22, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.24, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.26, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.28, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.3, k2=0.5          ewfd.Ez (V/m) @ lambda=2, k1=0.32, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.34, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.36, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.38, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.4, k2=0.5          ewfd.Ez (V/m) @ lambda=2, k1=0.42, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.44, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.46, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.48, k2=0.5         ewfd.Ez (V/m) @ lambda=2, k1=0.5, k2=0.5
-0.007500000000000001     -0.005000000000000001    -0.6394358635162609+2.164728326769262E-10i        0.09944447380613987-1.5140650161017206i           0.26738987185889435-1.483472230279848i            0.40558189660421423-1.4369212987688273i           0.5247850273521674-1.3802571077758312i            0.6280123713210685-1.3178810003987769i            0.7177351752660653-1.2526948849192305i            0.7962132493173447-1.1863793564695337i            0.86536754304281-1.1198031795212853i              0.9267392686688334-1.053357096829128i             0.9815249747934339-0.9871734856652989i            1.030638722963266-0.9212562462943965i             1.0747744533379193-0.8555528597110147i            1.1144586882421563-0.7899924535723292i            1.15009187876359-0.7245048515374412i              1.181979720104023-0.6590293160533092i             1.2103564894744963-0.5935178556376092i            1.2354023319574257-0.5279357596273101i            1.2572560516447497-0.4622607918449438i            1.2760245896270024-0.3964817985219814i            1.291790057737293-0.33059711800110053i            1.304614956763839-0.2646129811043452i             1.3145460297556988-0.19854198473935597i           1.321617070741663-0.13240166516975066i            1.325850913708976-0.0662131683302323i             1.327260755721245                                 1.325850913708972+0.06621316833023506i            1.3216170707416601+0.13240166516975066i           1.3145460297556981+0.19854198473935564i           1.3046149567638299+0.2646129811043493i            1.2917900577373032+0.3305971180011024i            1.2760245896269968+0.3964817985219824i            1.2572560516447557+0.46226079184494856i           1.2354023319574263+0.5279357596273127i            1.2103564894744976+0.5935178556376063i            1.1819797201040199+0.6590293160533117i            1.1500918787635885+0.7245048515374387i            1.1144586882421579+0.7899924535723275i            1.0747744533379195+0.855552859711015i             1.030638722963272+0.9212562462944074i             0.981524974793431+0.9871734856652996i             0.9267392686688328+1.0533570968291326i            0.8653675430428103+1.1198031795212815i            0.7962132493173482+1.1863793564695373i            0.7177351752660621+1.2526948849192283i            0.6280123713210577+1.317881000398776i             0.5247850273521341+1.3802571077758268i            0.4055818966042458+1.4369212987688074i            0.2673898718588898+1.4834722302797854i            0.09944447380577387+1.5140650161018727i           -0.6394358632565346
-0.0025000000000000005    -0.005000000000000001    -1.0752045944692037-3.671839007194386E-10i        0.13637616828093482-0.5098008518895564i           0.28731761281859514-0.4984216820420843i           0.4166975617689978-0.48112165820320896i           0.5262542004093612-0.46013363510828537i           0.6175773863466592-0.4371508125690855i            0.6932030849518169-0.41330439324452445i           0.7558625233143005-0.38926179426578883i           0.8080191651399202-0.365377013247764i             0.8517141918665564-0.34181524274941444i           0.8885706110402289-0.3186360937097307i            0.9198552035977722-0.29584365949150504i           0.9465505089381587-0.2734149160134308i            0.9694188676146654-0.25131520380958305i           0.9890539903646112-0.22950636040391456i           1.0059206535391931-0.20795078364210606i           1.0203846239341114-0.1866132867750817i            1.0327350215849174-0.1654617798344526i            1.0432009893146346-0.14446734534464828i           1.0519641220275762-0.1236040167502599i            1.059167741052398-0.10284842434525772i            1.0649238075409406-0.08217939436971057i           1.0693180487861638-0.06157754349439662i           1.0724137080658493-0.04102488718890922i           1.0742542077503419-0.020504467633948368i          1.0748649247862634                                1.074254207750339+0.02050446763394961i            1.0724137080658462+0.041024887188908205i          1.0693180487861622+0.061577543494396286i          1.064923807540939+0.08217939436971469i            1.0591677410524059+0.10284842434525826i           1.0519641220275704+0.1236040167502624i            1.0432009893146412+0.14446734534465216i           1.0327350215849147+0.16546177983445323i           1.020384623934111+0.18661328677507863i            1.0059206535391907+0.2079507836421069i            0.9890539903646086+0.22950636040391323i           0.9694188676146649+0.25131520380957967i           0.9465505089381598+0.27341491601343193i           0.9198552035977718+0.2958436594915115i            0.8885706110402267+0.3186360937097273i            0.8517141918665496+0.34181524274941816i           0.8080191651399258+0.3653770132477614i            0.7558625233143075+0.38926179426579377i           0.6932030849518178+0.4133043932445146i            0.6175773863466523+0.4371508125690859i            0.5262542004093242+0.4601336351082642i            0.41669756176902517+0.4811216582031919i           0.2873176128185938+0.4984216820419881i            0.13637616828034962+0.509800851889731i            -1.0752045943731152
0.0025000000000000005     -0.005000000000000001    -1.1426957986527257-7.653896560819454E-10i        0.17056464882474856+0.5004834017138263i           0.3040022900594701+0.48932029843247177i           0.42739747163848524+0.4724733476552296i           0.533882783460568+0.45204184486143206i            0.6233222048755263+0.4296591447856309i            0.6976720696736916+0.4064191974415731i            0.759411895129563+0.38296751487552055i            0.8108771564259079+0.3596464307635157i            0.85403661924214+0.33661582495816694i             0.8904690301858998+0.3139337284704792i            0.9214124835718753+0.2916047606080984i            0.9478300463649458+0.26960756253326923i           0.9704703383226404+0.24790971973262285i           0.9899171026758581+0.22647557634448953i           1.0066276924082547+0.20527012130507036i           1.020962234234343+0.1842607477889138i             1.0332054966025572+0.1634178860068465i            1.043583228400502+0.1427150574514288i             1.0522743618383994+0.12212864741832112i           1.0594201289443108+0.10163755389801192i           1.0651308634436056+0.08122279462733738i           1.06949104778534+0.060867112284785634i            1.0725630068291974+0.04055459504759354i           1.074389532022214+0.020270317453667374i           1.0749956313676796                                1.07438953202221-0.020270317453665657i            1.0725630068291918-0.040554595047593i             1.0694910477853383-0.06086711228478495i           1.0651308634436034-0.08122279462733173i           1.0594201289443181-0.10163755389801186i           1.0522743618383938-0.12212864741831612i           1.043583228400507-0.1427150574514248i             1.0332054966025563-0.1634178860068447i            1.0209622342343425-0.18426074778891496i           1.0066276924082527-0.20527012130506755i           0.9899171026758538-0.2264755763444896i            0.9704703383226398-0.24790971973262568i           0.9478300463649455-0.2696075625332685i            0.9214124835718766-0.2916047606080967i            0.890469030185902-0.3139337284704826i             0.8540366192421316-0.33661582495816117i           0.8108771564259143-0.3596464307635179i            0.7594118951295685-0.3829675148755152i            0.6976720696737-0.40641919744158406i              0.623322204875524-0.4296591447856278i             0.5338827834605415-0.45204184486146204i           0.4273974716385011-0.47247334765523896i           0.3040022900594768-0.4893202984325693i            0.17056464882413783-0.5004834017137002i           -1.142695798725381
0.007500000000000001      -0.005000000000000001    -0.8414271830396578-9.726188946637542E-10i        0.20158782554829197+1.5044360971849928i           0.31734449422251615+1.4740365462615996i           0.4377200393697899+1.4278658185853066i            0.5477853108881516+1.371672272253471i             0.645401782868048+1.309811869587421i              0.7313128232742134+1.2451577092833572i            0.8070299129836173+1.1793729626669005i            0.8740949557661608+1.113316545078606i             0.9338356789182005+1.0473740394678552i            0.9873187807750028+0.981675439529425i             1.035374565425219+0.9162238695207956i             1.0786403689405135+0.8509669588412357i            1.1176029806718015+0.7858345173436124i            1.1526340754895628+0.720757363459897i             1.1840179642897166+0.6556759419612355i            1.2119726984074923+0.5905435603062882i            1.2366659099102673+0.5253268827208065i            1.2582266411084444+0.4600051000680635i            1.2767541680242689+0.3945685233458423i            1.2923245803703582+0.3290169841380843i            1.3049956809718297+0.26335822857380126i           1.3148106136339548+0.1976063860742061i            1.321800512995948+0.1317805386065032i             1.3259863838543777+0.0659033874388051i            1.3273803526650103                                1.3259863838543746-0.06590338743880024i           1.3218005129959451-0.1317805386065009i            1.3148106136339495-0.1976063860742053i            1.3049956809718217-0.2633582285737911i            1.2923245803703693-0.3290169841380877i            1.2767541680242633-0.3945685233458348i            1.2582266411084484-0.46000510006805967i           1.2366659099102713-0.5253268827208054i            1.2119726984074892-0.5905435603062889i            1.1840179642897162-0.6556759419612304i            1.152634075489559-0.7207573634598947i             1.1176029806718017-0.7858345173436154i            1.0786403689405153-0.850966958841238i             1.0353745654252249-0.9162238695207997i            0.9873187807750072-0.9816754395294288i            0.9338356789181896-1.0473740394678484i            0.8740949557661669-1.1133165450786071i            0.8070299129836186-1.1793729626668925i            0.731312823274224-1.245157709283364i              0.6454017828680506-1.3098118695874146i            0.5477853108881469-1.3716722722534995i            0.43772003936978715-1.42786581858531i             0.3173444942225242-1.4740365462616598i            0.20158782554786062-1.5044360971849429i           -0.8414271832837092-1.2695511878567515E-10i
-0.007500000000000001     0.005000000000000001     0.8407098086785803+9.720918586977114E-10i         0.09794069119203525-1.5143074109860815i           0.2666385125886236-1.4836456780680192i            0.40508031002759365-1.437079341399119i            0.524409087349315-1.3804069922079454i             0.6277130339586033-1.3180244288900784i            0.7174882315678539-1.2528322618943397i            0.7960049866410898-1.1865106695094476i            0.865189386992083-1.1199282566439404i             0.9265854231845995-1.0534757036693312i            0.9813912610846917-0.9872853714427438i            1.0305219611470249-0.921361169592837i             1.0746721131347357-0.855650604290965i             1.1143686826387034-0.7900828380906985i            1.1500124378433627-0.7245877348843018i            1.1819093117042119-0.6591045992043417i            1.2102937679641852-0.5935854805988887i            1.2353461041144174-0.5279957059303274i            1.2572052528422226-0.46231307102841107i           1.2759782659907892-0.396526447066098i             1.2917473514310631-0.330634189231214i             1.304575092533633-0.2646425366339339i             1.314508301547881-0.19856408605838402i            1.3215808277165935-0.132416365988732i             1.3258155453699743-0.06622050825129915i           1.3272256761851937                                1.3258155453699791+0.06622050825129461i           1.3215808277165986+0.13241636598872913i           1.314508301547882+0.1985640860583795i             1.3045750925336437+0.2646425366339299i            1.2917473514310542+0.3306341892312095i            1.2759782659907988+0.396526447066098i             1.2572052528422204+0.4623130710284067i            1.2353461041144205+0.5279957059303225i            1.2102937679641925+0.593585480598888i             1.1819093117042179+0.6591045992043402i            1.1500124378433667+0.7245877348843025i            1.114368682638703+0.7900828380906981i             1.0746721131347363+0.8556506042909628i            1.0305219611470235+0.9213611695928313i            0.9813912610846925+0.9872853714427449i            0.9265854231846049+1.0534757036693323i            0.8651893869920826+1.119928256643943i             0.7960049866410918+1.1865106695094436i            0.7174882315678507+1.2528322618943468i            0.6277130339585999+1.318024428890081i             0.524409087349338+1.3804069922079494i             0.4050803100276032+1.4370793413991365i            0.2666385125886515+1.4836456780680822i            0.09794069119244347+1.5143074109859296i           0.8407098089225762+1.2688557704514536E-10i
-0.0025000000000000005    0.005000000000000001     1.1420153996847782+7.647546169735928E-10i         0.1341364202317683-0.5100825099657708i            0.28623719808484877-0.49860144763796144i          0.41601400044711867-0.4812797013821853i           0.5257751726107618-0.4602811528539312i            0.6172241527498531-0.4372907159258017i            0.6929351598332549-0.41343764268211564i           0.7556561412077085-0.3893887147038281i            0.8078591175113649-0.365497673281036i             0.8515901286813865-0.3419295920273736i            0.8884751490381598-0.318744023452751i             0.9197828718142236-0.2959450339850164i            0.9464971226420372-0.2735095911076841i            0.9693811383328332-0.25140303853459495i           0.9890292735749318-0.22958722435415813i           1.0059067802264536-0.20802456145361292i           1.020379784976713-0.18667988045318762i            1.0327376862606528-0.1655211094319232i            1.0432098462081638-0.1445193483668512i            1.0519780347639998-0.12364864660654133i           1.0591857138314673-0.10288564814070528i           1.064944957077166-0.08220919032097151i            1.0693415803445332-0.061599898245048364i          1.072438894027273-0.04103979328591611i            1.0742803676662684-0.02051192140054572i           1.0748914062506763                                1.0742803676662702+0.020511921400544066i          1.0724388940272793+0.041039793285915144i          1.0693415803445334+0.06159989824504479i           1.0649449570771738+0.08220919032096934i           1.0591857138314609+0.10288564814070321i           1.0519780347640038+0.12364864660653987i           1.0432098462081563+0.14451934836684732i           1.0327376862606537+0.1655211094319205i            1.0203797849767196+0.18667988045318884i           1.0059067802264552+0.20802456145361037i           0.9890292735749385+0.22958722435415987i           0.9693811383328312+0.2514030385345963i            0.9464971226420369+0.273509591107683i             0.91978287181422+0.29594503398501254i             0.8884751490381599+0.318744023452754i             0.8515901286813915+0.3419295920273713i            0.8078591175113606+0.3654976732810392i            0.755656141207707+0.38938871470382214i            0.6929351598332459+0.41343764268212746i           0.6172241527498575+0.43729071592580093i           0.5257751726107933+0.46028115285395127i           0.41601400044710574+0.48127970138220144i          0.28623719808485654+0.4986014476380593i           0.1341364202323627+0.5100825099655993i            1.1420153997573164
0.0025000000000000005     0.005000000000000001     1.0743139744933166+3.665545342844754E-10i         0.16828243067771825+0.5000471768058787i           0.30286814077092394+0.4889930114421156i           0.42664466347051344+0.47217896354778i             0.533320081452142+0.4517713612594304i             0.6228728718431774+0.42941050743819964i           0.697297655538415+0.4061913743787372i             0.7590904524941875+0.3827595255331504i            0.8105950248801401+0.3594572157703058i            0.8537847426317366+0.3364442736485739i            0.8902410998669189+0.3137787229385508i            0.9212039200760753+0.29146520935780185i           0.947637404827154+0.2694824223228806i             0.9702909442686214+0.24779800883118663i           0.9897488203260196+0.226376382262929i             1.0064687726871993+0.20518260514124675i           1.0208112124294477+0.18418414653966284i           1.0330611217825318+0.16335151366854547i           1.0434444135299499+0.14265830540102892i           1.0521401475172194+0.12208098437089267i           1.059289656128941+0.10159852562359936i            1.0650033520405826+0.08119202354548122i           1.0693657790138786+0.06084429701876361i           1.0724393079310892+0.04053950999847848i           1.0742667623719984+0.02026281244043656i           1.074873169365506                                 1.0742667623719975-0.020262812440436536i          1.072439307931093-0.04053950999848046i            1.069365779013881-0.06084429701876583i            1.0650033520405857-0.08119202354548365i           1.0592896561289344-0.10159852562359907i           1.0521401475172232-0.12208098437089539i           1.043444413529942-0.14265830540103056i            1.0330611217825287-0.1633515136685467i            1.0208112124294488-0.18418414653966184i           1.0064687726872-0.20518260514125003i              0.9897488203260253-0.2263763822629275i            0.9702909442686216-0.2477980088311863i            0.9476374048271534-0.26948242232288044i           0.9212039200760666-0.29146520935780207i           0.8902410998669159-0.3137787229385468i            0.8537847426317409-0.33644427364857976i           0.8105950248801348-0.3594572157703024i            0.7590904524941859-0.3827595255331552i            0.6972976555384042-0.40619137437872505i           0.6228728718431891-0.42941050743820214i           0.5333200814521699-0.451771361259401i             0.4266446634704862-0.4721789635477711i            0.3028681407709086-0.4889930114420187i            0.16828243067830567-0.5000471768060073i           1.0743139743971626
0.007500000000000001      0.005000000000000001     0.6387108173614967-2.1698192260816446E-10i        0.20006553997523846+1.5044947459155906i           0.31659027846220916+1.4741597519604692i           0.43722292284233366+1.4279991299973391i           0.5474185338002815+1.371807135170949i             0.6451148693907867+1.3099454452740296i            0.7310806262933269+1.2452885893046621i            0.806838067796167+1.1795002319972676i             0.8739344280460783+1.1134394982024065i            0.9337003490305503+1.0474920796727918i            0.9872042451025977+0.9817880411083513i            1.0352774912091887+0.9163305638264898i            1.0785581252632137+0.8510673295177329i            1.1175334172389233+0.785928198732268i             1.1525753849538662+0.7208440396272261i            1.1839685938261293+0.655755345270935i             1.2119312912339468+0.590615469126726i             1.2366312653684246+0.5253911181819599i            1.2581976863105955+0.4600615219527275i            1.2767299366212226+0.39461702530156756i           1.292304195543136+0.3290574884639677i             1.3049783407395499+0.26339068088184253i           1.3147955772390347+0.19763075015109174i           1.3217870876023805+0.13179679180459322i           1.3259739111461095+0.06591151690454077i           1.327368195190506                                 1.3259739111461097-0.06591151690454262i           1.3217870876023832-0.13179679180459625i           1.3147955772390398-0.1976307501510948i            1.3049783407395528-0.2633906808818479i            1.292304195543129-0.32905748846396604i            1.276729936621225-0.39461702530157144i            1.2581976863105893-0.4600615219527289i            1.2366312653684202-0.5253911181819619i            1.2119312912339426-0.5906154691267249i            1.1839685938261293-0.6557553452709399i            1.1525753849538685-0.7208440396272251i            1.117533417238919-0.7859281987322673i             1.0785581252632117-0.8510673295177318i            1.0352774912091807-0.9163305638264905i            0.987204245102594-0.98178804110835i               0.9337003490305507-1.0474920796727971i            0.8739344280460726-1.113439498202403i             0.8068380677961636-1.1795002319972707i            0.7310806262933187-1.2452885893046557i            0.6451148693908012-1.3099454452740302i            0.5474185338002961-1.3718071351709225i            0.4372229228423003-1.4279991299973378i            0.3165902784621773-1.4741597519604082i            0.2000655399756177-1.5044947459156428i            0.6387108171017132
